Number,Canonical SMILES,Toxicity Value,Category
282,CN(C)c1ccc(N=Nc2ccccc2)cc1,229.9948958,0
283,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,171.0088116,0
284,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,113.2793545,0
285,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,184.9956407,0
286,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,114.9993708,0
287,CCOc1ccc(NC(C)=O)cc1,540.003013,0
288,CC1NCCOC1c1ccccc1,79.05381924,0
289,Oc1ccccc1,179.9942624,0
290,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,98.98924743,0
291,S=C=Nc1ccccc1,99.99926019,0
292,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1069.870179,0
293,CC(C)NCC(O)COc1cccc2[nH]ccc12,79.99806707,0
294,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,0.070599414,-1
295,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC2CCCCO2)C(C)O1,17.99876683,-1
296,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,699.9864786,0
297,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,525.3464567,0
298,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,500.0430271,0
299,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,1299.984507,0
300,CCN(CC)CCOC(=O)c1ccc(N)cc1,110.466749,0
301,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,119.9829924,0
302,c1ccncc1,949.9759803,0
303,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,189.0160662,0
304,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,64.99733741,0
305,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,5.000098568,-1
306,Oc1cccc(O)c1,214.9960949,0
307,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,4760.235784,1
308,CC(N)C12CC3CC(CC(C3)C1)C2,134.9947297,0
309,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,275.56395,0
310,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,117.9820183,0
311,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,147.989745,0
312,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,322.4818052,0
313,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1099.857243,0
314,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,798.0495683,0
315,C=Cc1ccccc1,659.9873269,0
316,O=C(O)C(S)C(S)C(=O)O,1631.949309,0
317,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,3289.525374,1
318,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,2299.972755,1
319,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1022.965308,0
320,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,4999.999995,1
321,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,119.9805043,0
322,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC3CCCC3)CCC12,999.9660688,0
323,CCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1769.986745,0
324,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,249.9771604,0
325,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,21.44688046,-1
326,CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,257.9989307,0
327,Sc1ccccc1,24.9997731,-1
328,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,354.9945447,0
329,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,999.9775206,0
330,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,550.9455669,0
331,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,629.5610312,0
332,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,100.987885,0
333,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,150.0129365,0
334,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,350.0324358,0
335,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,0.418618765,-1
336,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,108.9924686,0
337,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,0.141989818,-1
338,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,1200.124412,0
339,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,25.99843122,-1
340,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,124.9977257,0
341,NCCc1ccc(O)c(O)c1,793.6767627,0
342,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,124.0000001,0
343,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,285.9952778,0
344,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,350.7092967,0
345,Cc1cccc(Nc2ccccc2C(=O)O)c1C,129.260724,0
346,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,574.962856,0
347,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,4999.445137,1
348,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,116.2042611,0
349,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,850.0409106,0
350,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,332.4440959,0
351,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,3.963751285,-1
352,NCCNCCNCCN,467.9743977,0
353,O=C(O)CCCO,2504.223268,1
354,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,397.9881287,0
355,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,184.4254538,0
356,COc1cc(NC(C)CCCN)c2ncccc2c1,104.9987854,0
357,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,122.2051306,0
358,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,4999.959283,1
359,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,999.8862552,0
360,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,1680.020976,0
361,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,147.1807371,0
362,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,259.9931437,0
363,CN(C)CCCN1c2ccccc2CCc2ccccc21,73.25179786,0
364,Cc1cccc(C)c1OCC(C)N,113.9980921,0
365,CN1CCN2c3ccccc3Cc3ccccc3C2C1,123.3418905,0
366,CNCCC=C1c2ccccc2CCc2ccccc21,70.50250948,0
367,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,140.8406686,0
368,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,128.5156985,0
369,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,144.2174378,0
370,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,129.9979926,0
371,Oc1ccc(Br)cc1,411.0023756,0
372,Brc1ccccc1,817.0000001,0
373,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,135.4169025,0
374,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,4671.145016,1
375,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,307.5483795,0
376,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,17.51459847,-1
377,CC1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,245.991917,0
378,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,1035.899343,0
379,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,2511.98963,1
380,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,2896.733879,1
381,CN(C)CCC(c1ccccc1)c1ccccn1,64.99729558,0
382,ClCC(Cl)Cl,493.9814852,0
383,CN(C)N,171.9748879,0
384,FCCCCCF,15.89985296,-1
385,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,0.12000969,-1
386,CC(C)[N+](=O)[O-],74.99663281,0
387,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,350.0375235,0
388,CC(C)=O,1296.999999,0
389,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,699.9228019,0
390,Nc1ncnc2nc[nH]c12,99.99999995,0
391,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,2500.770933,1
392,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,863.5092326,0
393,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,176.0189062,0
394,C=CCOc1ccc(CC(=O)O)cc1Cl,416.9834425,0
395,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,84.99714243,0
396,C=CCO,60.00000004,0
397,C=CCc1ccccc1OCC(O)CNC(C)C,86.27367807,0
398,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,267.9943298,0
399,Nc1ccncc1N,19.99963346,-1
400,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,115.0126087,0
401,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,168.9934239,0
402,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,112.0042833,0
403,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,99.99623142,0
404,O=C1c2c(O)cccc2Cc2cccc(O)c21,1599.992926,0
405,Cc1cc(=O)n(-c2ccccc2)n1C,749.9999997,0
406,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,199.997146,0
407,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,539.974594,0
408,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,4999.881082,1
409,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,978.5241165,0
410,NCC(CC(=O)O)c1ccc(Cl)cc1,280.9116198,0
411,CCC1(CC)C(=O)NC(=O)NC1=O,332.1957385,0
412,CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,785.005859,0
413,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,1254.963948,0
414,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,146.0041312,0
415,Nc1ccc(-c2ccc(N)cc2)cc1,109.998806,0
416,CCOC(=O)c1ccc(N)cc1,215.9973849,0
417,O=C(c1ccccc1)c1ccccc1,726.9920209,0
418,NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,10000.77346,1
419,CNCCc1ccccn1,319.9812038,0
420,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,168.6077206,0
421,CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,632.0198915,0
422,CC(C)(Oc1ccc(Cl)cc1)C(=O)OC(COC(=O)c1cccnc1)COC(=O)c1cccnc1,3099.881947,1
423,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,2209.964747,1
424,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,104.9820946,0
425,BrC(Br)Br,1273.994958,0
426,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,920.0070107,0
427,CC(C)(S)C(=O)NC(CS)C(=O)O,819.6863162,0
428,CCCCOc1ccc(CC(=O)NO)cc1,1194.989297,0
429,CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,336.7532913,0
430,CS(=O)(=O)OCCCCOS(C)(=O)=O,85.99790507,0
431,CCCCC1(CC)C(=O)NC(=O)NC1=O,320.001508,0
432,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,114.8701112,0
433,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,1.899790229,-1
434,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,1226.953297,0
435,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,6000.082556,1
436,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,1029.918704,0
437,CC=CCC=CCCC(=O)C1OC1C(N)=O,210.9981101,0
438,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,79.19726723,0
439,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,163.9547493,0
440,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,164.0084293,0
441,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,1844.895115,0
442,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,360.0144252,0
443,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,729.9524595,0
444,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,149.999475,0
445,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,784.046577,0
446,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,230.0049085,0
447,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,299.8256657,0
448,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,89.99146354,0
449,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,3775.635047,1
450,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,254.9989207,0
451,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,1079.878499,0
452,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,249.9591227,0
453,Nc1ccncc1,9.999256256,-1
454,Cc1cc(C2=C(C=CC3CC(O)CC(=O)O3)C(C)(C)CC(C)(C)C2)ccc1F,639.9884087,0
455,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,6770.742279,1
456,N=C(N)N1CCc2ccccc2C1,149.99572,0
457,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,36.00183401,-1
458,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,61.97067048,0
459,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,26.65745645,-1
460,NC(CSC(Cl)=CCl)C(=O)O,44.99812577,-1
461,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2999.811944,1
462,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,1599.975782,0
463,CC1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,104.0065215,0
464,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,205.9706154,0
465,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,1470.744928,0
466,NC(C(=O)O)C(O)c1ccc(O)c(O)c1,10000.04692,1
467,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,446.029438,0
468,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,38.10237801,-1
469,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,3599.955048,1
470,CNCC(O)c1ccc(O)c(O)c1,5.730296952,-1
471,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1,1000.073128,0
472,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,159.9941942,0
473,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,249.9915656,0
474,CCBr,2850.104618,1
475,BrCCBr,219.9976577,0
476,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,120.0011487,0
477,O=C(O)Cc1ccc(-c2ccccc2)cc1,507.980853,0
478,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,249.9999998,0
479,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,270.0067419,0
480,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,245.0241167,0
481,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,359.9928647,0
482,CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,169.9749775,0
483,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,240.0039765,0
484,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,149.9983998,0
485,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1049.973188,0
486,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,149.9906796,0
487,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,299.998363,0
488,Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1,649.9012982,0
489,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,166.6439816,0
490,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,999.9443448,0
491,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,2999.696997,1
492,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,4020.026157,1
493,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,3209.927365,1
494,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,200.0170084,0
495,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,30.0023146,-1
496,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,287.9869619,0
497,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,209.9932878,0
498,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,76.01107524,0
499,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,254.5573641,0
500,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,2299.982941,1
501,CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1549.795751,0
502,CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1659.928657,0
503,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,6280.056874,1
504,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,459.9980031,0
505,CC(C)Cc1ccc(CC(=O)O)cc1,669.9721215,0
506,CC(C)Cc1ccc(C(C)C(=O)NO)cc1,490.9778127,0
507,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,149.9929153,0
508,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,194.9677797,0
509,CC(C)NNC(=O)c1ccncc1,474.9920491,0
510,CC(C)Nc1ncccn1,1529.933082,0
511,CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,2243.964545,1
512,CNC(C)CCC=C(C)C,41.99762134,-1
513,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,720.0121961,0
514,CC(CN1c2ccccc2Sc2cccnc21)N(C)C,61.99652435,0
515,CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,662.0739282,0
516,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,2936.77894,1
517,NC(CS)C(=O)O,1602.132335,0
518,NC(CSSCC(N)C(=O)O)C(=O)O,960.9760052,0
519,CCSCCC(N)C(=O)O,40.9994977,-1
520,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,183.9902616,0
521,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,119.9967364,0
522,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,780.02327,0
523,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,1019.975152,0
524,NC(Cc1ccccc1)C(=O)O,1321.983995,0
525,NC(Cc1ccc(O)cc1)C(=O)O,1449.991996,0
526,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,181.0042525,0
527,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,61.99888327,0
528,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,89.99810348,0
529,CC(NN)c1ccccc1,134.9920703,0
530,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,122.7235579,0
531,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,167.3503302,0
532,CNC(C)(C)Cc1ccccc1,94.33750004,0
533,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,101.0067468,0
534,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,54.00385145,0
535,Nc1ccc(O)c(C(=O)O)c1,469.009188,0
536,COc1cc(CCN)cc(OC)c1OC,266.5569414,0
537,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,66.16230236,0
538,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,444.4512414,0
539,CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1408.952639,0
540,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,9998.14782,1
541,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,108.0076775,0
542,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,499.9743935,0
543,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,5999.273216,1
544,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,63.00211133,0
545,CCCCC1C(=O)NN(c2ccccc2)C1=O,699.99096,0
546,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,641.5702137,0
547,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,128.9892368,0
548,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,599.9767487,0
549,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,468.9891681,0
550,CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,565.924737,0
551,c1ccc2c(CC3=NCCN3)cccc2c1,56.55203725,0
552,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,39.99801721,-1
553,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,0.481443187,-1
554,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,340.5808777,0
555,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,198.0024525,0
556,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,799.9805081,0
557,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,215.9964972,0
558,O=C1NCCN1c1ncc([N+](=O)[O-])s1,219.9938375,0
559,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,1474.952458,0
560,COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,39.52908174,-1
561,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,521.9575721,0
562,CN(C)CCON=C1c2ccccc2CCc2ccccc21,93.00063174,0
563,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1119.959204,0
564,COc1ccc2c(c1)c(CC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1,31.99931331,-1
565,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,649.9767311,0
566,CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,921.8616002,0
567,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,29.69657054,-1
568,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,100.0061657,0
569,C#CCN(C)Cc1ccccc1,294.9539191,0
570,CCCCC(O)C=C(C)C=CC=CC(=O)N1CCCC1=O,320.0098833,0
571,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,9999.202857,1
